category,name,description,showroom,warehouse,source_row
Equipment,SLG-1500C,2 Door Pizza Worktable Chiller w/ chopping board,0.0,0.0,701
Equipment,SLG-1500C 3,3 Door Pizza Worktable Chiller w/ chopping board,0.0,3.0,702
Equipment,SLG-1800C,3 Door Pizza Worktable Chiller w/ chopping board,0.0,0.0,703
Equipment,SM-RX12,"Gas Rice Steaming Cart,12 trays",0.0,5.0,704
Equipment,SM-RX24,Gas Rice Steamer 24 Trays,1.0,1.0,705
Equipment,SM-RX8,Gas Rice Steamer 8 Trays,0.0,4.0,706
Equipment,"Small Cooler, 30L",,2.0,1.0,707
Equipment,Snowflake Ice Machine,,0.0,1.0,708
Equipment,Soft Ice Cream Machine Counter,AO-IC8218T,0.0,0.0,709
Equipment,Soft Ice Cream Machine Standing,AIC-Z965 540x700x1360mm,1.0,1.0,710
Equipment,Sound System,2units Targa 3-Way Speakers & 1 unit Amplifier soundbox,0.0,0.0,711
Equipment,Soup Extra Bowl,,0.0,0.0,712
Equipment,"Soup Warmer, Electric",,0.0,0.0,713
Equipment,Spiral Mixer Bowl,HS50) (Spiral Mixer Bowl (HS50),0.0,5.0,714
Equipment,Spiral Mixer Control Board HS40,Spiral Mixer Control Board + Sticker+ Emergency,0.0,16.0,715
Equipment,Spiral Mixer Control Board HS50,Spiral Mixer Control Board + sticker+ emergency,0.0,15.0,716
Equipment,Spiral Mixer Control Board HS60,Spiral Mixer Control Board + sticker+ emergency,0.0,16.0,717
Equipment,"Spiral Mixer, 12.5Kg",,0.0,0.0,718
Equipment,"Spiral Mixer, 20kg",,0.0,0.0,719
Equipment,"Spiral Mixer, 20kg 2 Speed",,0.0,0.0,720
Equipment,"Spiral Mixer, 32kg",,0.0,0.0,721
Equipment,"Spiral Mixer, 50Kg",,0.0,1.0,722
Equipment,"Spiral Mixer, 8kg, Non-Computer","Spiral Mixer, 8kg, Non-Computer Pan",0.0,0.0,723
Equipment,Spoon & Fork Sterilizer,"Spoon & Fork Sterilizer, 4 Holes",0.0,0.0,724
Equipment,Stand Fan,,0.0,0.0,725
Equipment,Steam boiler,,0.0,0.0,726
Equipment,SV-10L/A,Electric Sausage Stuffer - 10L,0.0,0.0,727
Equipment,TC-12A,Meat Mincer SS 150kg/h,0.0,0.0,728
Equipment,TC-22A,Meat Mincer SS 220-300kg/h,1.0,2.0,729
Equipment,TD-12,TD Meat Mincer 12,0.0,0.0,730
Equipment,TD-22,TD Meat Mincer 22,0.0,0.0,731
Equipment,TK-12,Electric Meat Grinder- 120-200kg/h,1.0,0.0,732
Equipment,TK-22,Electric Meat Grinder- 220-300kg/h,0.0,1.0,733
Equipment,Toast Bread Grinder Machine,,0.0,0.0,734
Equipment,TS-5 Touchless Car Wash Machine,,0.0,0.0,735
Equipment,Undercounter Chiller,Berjaya) (Undercounter Chiller (Berjaya),0.0,0.0,736
Equipment,"Undercounter Freezer, 2 Door 15",,0.0,0.0,737
Equipment,Undercounter Glass Diswashe,Undercounter Glass Diswasher,0.0,0.0,738
Equipment,Undercounter Refrigerator,,0.0,0.0,739
Equipment,Undercounter Worktable Freezer,,0.0,2.0,740
Equipment,Vacuum Packing Machine,,0.0,0.0,741
Equipment,Vacuun ironing board electric,Vacuum ironing board: electric and automatic steam,0.0,0.0,742
Equipment,VCS-1200*770*1800mm,Vertical CakeShowcase 1200*770*1800mm,0.0,0.0,743
Equipment,Veetsan Hood Type Diswasher,,0.0,0.0,744
Equipment,"Vertical Cake Showcse Blk,1500","Vertical Cake Showcase Blk,1500mm",0.0,0.0,745
Equipment,"Vertical Cake Showcse wht,1500","Vertical Cake Showcase white,1500",0.0,0.0,746
Equipment,Warehouse Racking 3decks Main F,Warehouse Racking 3decks Main Frame,0.0,6.0,747
Equipment,Warehouse Racking 3decks SubF,Warehouse Racking 3decks SubFrame,0.0,46.0,748
Equipment,Warming Cabinet,"Warming Cabinet, Single Door",0.0,2.0,749
Equipment,Warming showcase - 601,Warming showcase 601,0.0,3.0,750
Equipment,Washing Machine,,0.0,0.0,751
Equipment,Water Boiler 12L,,0.0,0.0,752
Equipment,Water Chiller 200L,,0.0,0.0,753
Equipment,Water Dispenser - Eureka Eco,,0.0,0.0,754
Equipment,Water Dispenser,Gold) (Water Dispenser (Gold),0.0,0.0,755
Equipment,Water Dispenser,Mitshu Tech) (Water Dispenser (Mitshu Tech),0.0,0.0,756
Equipment,Water Dispenser,Silver) (Water Dispenser (Silver),0.0,0.0,757
Equipment,Water Dispenser Hot/Cold,,0.0,0.0,758
Equipment,Water Tank - 1000L,Water Tank - 1000L -Polyethylene,0.0,0.0,759
Equipment,WC-1270,Worktable Chiller 2 Door 1200x700x850,0.0,0.0,760
Equipment,WC-1280,Worktable Chiller 2 Door 1200x800x850,0.0,2.0,761
Equipment,WC-1560,"Undercounter Chiller, S/S 2 Door 1500x600x850",0.0,1.0,762
Equipment,WC-1570,"Undercounter Chiller, S/S 2 Door 1500x700x850",0.0,0.0,763
Equipment,WC-1580,"Undercounter Chiller, S/S 2 Door 1500x800x850",0.0,0.0,764
Equipment,WC-WF1560,"Undercounter Freezer, S/S 2 Door 1500x600x850",0.0,1.0,765
Equipment,WC - 1880G3,3 Glass Door WT Chiller 1800x800x850mm,0.0,0.0,766
Equipment,WC - 1280G3,Equipment:2 Glass Door WT Chiller 1200x800x850mm,0.0,0.0,767
Equipment,WG-100U,4 Row Gas Donut Machine,0.0,0.0,768
Equipment,WG-32C,Electric Proofer - 32 Trays,0.0,0.0,769
Equipment,WG-32K,32 Trays Proofer Electric,0.0,2.0,770
Equipment,WG-520,Standing Dough Sheeter,0.0,1.0,771
Equipment,WG-5L,Food Mixer 5L,1.0,2.0,772
Equipment,WG-B30,Food Mixer 30L,0.0,0.0,773
Equipment,WG-Q31,Bread Slicer Machine,0.0,0.0,774
Equipment,WG - 520B,Tabletop Dough Sheeter,0.0,0.0,775
Equipment,WG - B10,Food Mixer 10L,0.0,1.0,776
Equipment,WG - B15,Food Mixer 15L,0.0,1.0,777
Equipment,WG - B20,Food Mixer 20L,1.0,1.0,778
Equipment,WG - B40,Food Mixer 40L,0.0,3.0,779
Equipment,WG - 16K,Electric Proofer 16Trays,0.0,0.0,780
Equipment,WGBP-20,"Spiral Mixer, 8kg, Computer Pan",0.0,1.0,781
Equipment,WGBP-30,"Spiral Mixer 12kg, Computer Pan",0.0,0.0,782
Equipment,WGBP-80,"Spiral Mixer 25Kg, Computer Panel",0.0,0.0,783
Equipment,WGP-1-4,1 Deck Gas Pizza Oven,0.0,1.0,784
Equipment,WJ-8 Gas Rotisserie,Gas Chicken Rotisserie 8 Rods,0.0,0.0,785
Equipment,WJG-4P,4 Rods Gas Chicken Rotisserie,1.0,0.0,786
Equipment,"Worktable Chiller, 3 Door","AS-WC1800 Undercounter Chiller, S/S 3 Door",0.0,0.0,787
Equipment,XDG-280L,Sterilizer 280L,0.0,0.0,788
Equipment,XZ-100,Stainless + Sink Bowl,0.0,8.0,789
Equipment,ZQ-1650L,4 Door Display Showcase,0.0,0.0,790
Equipment,ZSEX-120,"2 Compartment Sinktables, 1200mmL",0.0,2.0,791
Equipment,ZT-1270,SS Table w/ bottom Shelves 1200X700X800,0.0,5.0,792
Equipment,ZT-1570,SS Table w/ bottom Shelves 1500X700X800,0.0,3.0,793
Equipment,ZT-1880,SS Table w/ bottom Shelves,0.0,1.0,794
Uncategorised,Eureka Industrial Wall Fan 16',Eureka Industrial Wall Fan 16,0.0,0.0,796
Uncategorised,Exhaust Fan Wall 12',,0.0,0.0,797
Uncategorised,Flat Overload 1/3hp,,0.0,0.0,798
Local Fabrication,1 Bowl Sink Table 1000x600x860,,0.0,0.0,800
Local Fabrication,1 Lot 13 - Units SS Sump Pans,,0.0,0.0,801
Local Fabrication,1 Set Fab Kitchen for Argao Res,,0.0,0.0,802
Local Fabrication,2 Tab Sink Table,"2 Tab Sink Table 7ft x 2ft x 34"" height Sink Size: 460mm x 600",0.0,0.0,803
Local Fabrication,3 Low Pressure Burner,3 Low Pressure Burne,0.0,0.0,804
Local Fabrication,3HP + 1LP Burner 5x70x80,,0.0,0.0,805
Local Fabrication,Additional for Ph 1-Princeton,,0.0,0.0,806
Local Fabrication,Aluminum Bread Showcase,,0.0,0.0,807
Local Fabrication,Aluminum Proofer,Aluminum Proofer - 2 Doors,0.0,1.0,808
Local Fabrication,Aluminum Proofer - 1 Door,,0.0,0.0,809
Local Fabrication,Baffle Hood,,0.0,0.0,810
Local Fabrication,Bakers Table 1000ml,Bakers Table 1000ml x 700 x 850mmH,0.0,0.0,811
Local Fabrication,Bakers Table 1600mml,,0.0,0.0,812
Local Fabrication,"Bakers Table, 1800x700x800",,0.0,0.0,813
Local Fabrication,Blinds 10ft x 5ft,,0.0,0.0,814
Local Fabrication,Brass Fittings for Greenchalk,,0.0,0.0,815
Local Fabrication,Clear Glass 50x80,,0.0,0.0,816
Local Fabrication,Computer Table Plain,,0.0,0.0,817
Local Fabrication,Corner Table 700x700x860,,0.0,0.0,818
Local Fabrication,Dish Drying Rack,Dish Drying Rack (4 layers) 1200x500x1500,0.0,0.0,819
Local Fabrication,Donut Showcase with Trade Bolt,,0.0,0.0,820
Local Fabrication,"Equipment Stand Table, 900mm",,0.0,0.0,821
Local Fabrication,Exhaust Hood 01,Exhaust Hood 01 2100x1000x500,0.0,0.0,822
Local Fabrication,Exhaust Hood 02,Exhaust Hood 02 10500X1000X500,0.0,0.0,823
Local Fabrication,Exhaust Hood Canopy type,,0.0,0.0,824
Local Fabrication,EXHAUST HOOD W/ BAFFLE FILTER,,0.0,0.0,825
Local Fabrication,Fire Suppression System,,0.0,0.0,826
Local Fabrication,Food Warmer Customized,,0.0,0.0,827
Local Fabrication,Garbage Can w/ Dolly,Garbage Can w/ Dolly 450 dia.x600H,0.0,0.0,828
Local Fabrication,Glass,,0.0,0.0,829
Local Fabrication,Grease Trap,20-GPM) (Grease Trap (20-GPM) 600x450x300,0.0,0.0,830
Local Fabrication,Island Prep Table w/ Overshelf,"Island Prep Table w/ Overshelf, Extension Shelves",0.0,0.0,831
Local Fabrication,LARD BIN 700X500X750,,0.0,0.0,832
Local Fabrication,"Local Fab, 3 Open Top Combi","Local Fab, 3 Open Top Combi Burner (1-LP , 2-HP) 180",0.0,0.0,833
Local Fabrication,"Local Fab, Cake Prep Table",Cake Prep Table,0.0,0.0,834
Local Fabrication,"Local Fab, Doughnut Frying Tabl","Local Fab, Doughnut Frying Table",0.0,0.0,835
Local Fabrication,"Local Fab, Food Warmer w/ Body","Local Fab, 4-Pans Cap. Food Warmer w/ Body, Tray",0.0,0.0,836
Local Fabrication,"Local Fab, Grease Trap 15 GPM",,0.0,0.0,837
Local Fabrication,"Local Fab, Table w/ Overshelves","Local Fab, Table w/ Overshelves, 6ft",0.0,0.0,838
Local Fabrication,"Local Fab, Utility Food Cart","Local Fab, Utility Food Cart 800mmL x 500mmW x 1136",0.0,0.0,839
Local Fabrication,"Local Fabrication, Table Tray",,0.0,0.0,840
Local Fabrication,LPG Pipe Lines,,0.0,0.0,841
Local Fabrication,P.Donut Catcher Table,P.Donut Catcher Table 45*70*41cmH,0.0,0.0,842
Local Fabrication,P.donuts Fryer Table for 4 row,,0.0,0.0,843
Local Fabrication,P.Donuts Overshelves 2200mmL,,0.0,2.0,844
Local Fabrication,P.Donuts SS Table,P.Donuts SS Table 2200x700x800mmH,0.0,2.0,845
Local Fabrication,P.Donuts Tray Table,"P.Donuts Tray Table, 46*70*82cmH",0.0,1.0,846
Local Fabrication,Pantry Rack,5 layers)1200x400x (Pantry Rack (5 layers)1200x400x1700,0.0,0.0,847
Local Fabrication,Patriot FT-R24,for 2 Burner,0.0,0.0,848
Local Fabrication,Pot wash Sink,3-Bowls) (Pot wash Sink (3-Bowls) 2400x600x860,0.0,0.0,849
Local Fabrication,Pot wash Sink,3-Bowls) 02 (Pot wash Sink (3-Bowls) 1800x600x860,0.0,0.0,850
Local Fabrication,Pot wash Sink,3-Bowls) 03 (Pot wash Sink (3-Bowls) 2100x600x860,0.0,0.0,851
Local Fabrication,Prep Table w/ Condiments,Prep Table w/ Condiments Cold Pan Tank,0.0,0.0,852
Local Fabrication,RED EXTENSION SIGNAGE,4.46 X 1 (RED EXTENSION SIGNAGE (4.46 X 1.65),0.0,0.0,853
Local Fabrication,Slotted Draining Shelf,Slotted Draining Shelf 2400x400x250,0.0,0.0,854
Local Fabrication,Slotted Draining Shelves,Slotted Draining Shelves 1800x400x250,0.0,0.0,855
Local Fabrication,Soiled Dish Table,Soiled Dish Table 1800x700x860,0.0,0.0,856
Local Fabrication,SS 10 Layer Cooling Rack,,0.0,0.0,857
Local Fabrication,SS 2 Compt. Sink Table,SS 2 Compt. Sink Table 2200x700x800,0.0,0.0,858
Local Fabrication,SS BAKER'S TABLE W/ MID & BOTTO,SS BAKER'S TABLE W/ MID & BOTTOMSHELF 1000MMLX60,0.0,0.0,859
Local Fabrication,SS Breadshowcase 150x60x90cm,,0.0,0.0,860
Local Fabrication,SS Breadshowcase 240x60x90cm,,0.0,0.0,861
Local Fabrication,SS Breadshowcase 326x60x90cm,,0.0,0.0,862
Local Fabrication,SS Burner table with Prep,SS Burner table with Prep Counter with Bottom Shelves,0.0,0.0,863
Local Fabrication,SS Dimsum Cart,SS Dimsum Cart 780Lx440Wx880H,0.0,0.0,864
Local Fabrication,SS Double Container Cake Cart,,0.0,0.0,865
Local Fabrication,SS Doughnut Frying Table,,0.0,1.0,866
Local Fabrication,SS Fab Bakery Area,,0.0,0.0,867
Local Fabrication,SS Fab Butchery Area,,0.0,0.0,868
Local Fabrication,SS Fab Chinese Kitchen Area,SS Fab Cooking Kitchen Area,0.0,0.0,869
Local Fabrication,SS Fab Cold Dishwashing Area,,0.0,0.0,870
Local Fabrication,SS Fab Cold Kitchen/Prep Area,,0.0,0.0,871
Local Fabrication,SS Fab Cold Storage Area,,0.0,0.0,872
Local Fabrication,SS Fab Hot Kitchen Area,SS Fab Hot KitchenArea,0.0,0.0,873
Local Fabrication,SS Fab Plating/Dispatching Area,,0.0,0.0,874
Local Fabrication,SS Fab Receiving Area,,0.0,0.0,875
Local Fabrication,SS Fab Storage Area,,0.0,0.0,876
Local Fabrication,SS Fab Walk-in Area,,0.0,0.0,877
Local Fabrication,SS FILLER TABLE W/ BS,SS FILLER TABLE W/ BS 400MMLX800MMWX860MMH+150BS,0.0,0.0,878
Local Fabrication,SS FLOUR BIN 500X400X700,,0.0,0.0,879
Local Fabrication,SS Food Trolley Cart,S Food Trolley Cart,0.0,0.0,880
Local Fabrication,SS Grease Trap,,0.0,0.0,881
Local Fabrication,SS GREASE TRAP-20GPM,SS GREASE TRAP-20GPM 600MMLX450MMWX300MMH,0.0,1.0,882
Local Fabrication,SS Island Table,"SS Island Table, 2500mmL",0.0,0.0,883
Local Fabrication,"SS Island Table, 1500mmL",,0.0,0.0,884
Local Fabrication,SS Kitchen for Larisse,,0.0,0.0,885
Local Fabrication,SS KITCHEN SINK,SS KITCHEN SINK 1000MMLX600MMWX860MMH,0.0,0.0,886
Local Fabrication,SS Managers Table,,0.0,0.0,887
Local Fabrication,SS OVERHEAD 2 LAYERS,SS OVERHEAD 2 LAYERS 1000MMLX350MMWX750MMH,0.0,0.0,888
Local Fabrication,SS OVERSHELVES,SS OVERSHELVES 2400MMLX500MMWX1400MMH,0.0,0.0,889
Local Fabrication,SS PLAIN RACK-4LAYERS,SS PLAIN RACK-4LAYERS 1200MMLX500MMWX1500MMH,0.0,0.0,890
Local Fabrication,SS Pot Kettle,,0.0,0.0,891
Local Fabrication,SS PREP COUNTER W/ MBS,S'S PREP COUNTER W/ MBS 1800MMLX600MMWX860MMH,0.0,0.0,892
Local Fabrication,SS PREP COUNTERS W/ MBS,SS PREP COUNTERS W/ MBS 2400MMLX600MMWX860MMH+150BS,0.0,0.0,893
Local Fabrication,SS PREP TABLE W/ MBS,SS PREP TABLE W/ MBS 1800MMLX600MMWX860MMH+150BS,0.0,0.0,894
Local Fabrication,SS PREP TABLE W/ MID & BOTTOMSH,SS PREP TABLE W/ MID & BOTTOMSHELF 1000MMLX600M,0.0,0.0,895
Local Fabrication,SS Single Sink Base Counter,SS Single Sink Base Counter w/ Single Door,0.0,0.0,896
Local Fabrication,SS Single Sinktables,,0.0,0.0,897
Local Fabrication,SS Table Trays,,0.0,1.0,898
Local Fabrication,SS Table w/ bottom shelves,1.45cmx45cmx80cm,0.0,0.0,899
Local Fabrication,SS Table w/ Tubular Bracing,SS Table w/ Tubular Bracing 2050mmLx950mmWx788mmH,0.0,0.0,900
Local Fabrication,SS Table w/ wheel,61x66x45cm for gas fryer,0.0,0.0,901
Local Fabrication,SS Table with Bottom Shelves,"SS Table with Bottom Shelves, 2500mmL",0.0,0.0,902
Local Fabrication,SS Table with Mid & bottom 1800,"SS Table with Mid & bottom Shelves, 1800mm*70*85",0.0,0.0,903
Local Fabrication,Stainless 2 Compt Sink Table,,0.0,0.0,904
Local Fabrication,Stainless Sink Table,,0.0,0.0,905
Local Fabrication,Stainless Steel Cabinet,Stainless Steel Cabinet 1350mmL x 450mmW x 1760mmH,0.0,0.0,906
Local Fabrication,Stainless Steel Sinktable,Stainless Steel Sinkable 3 Compartment 2438x700x850mmH,0.0,0.0,907
Local Fabrication,Stainless Steel Table 135x90x80,,0.0,0.0,908
Local Fabrication,Stainless Steel Table w/ Sink,Stainless Steel Table w/ Sink & Bottom Shelves,0.0,0.0,909
Local Fabrication,"Stainless Steel Table, 1800mm",,0.0,0.0,910
Local Fabrication,"Stainless Steel Table, 600mm",,0.0,0.0,911
Local Fabrication,Stainless Steel Triple Faucet,Stainless Steel Triple Faucet Sinks w/ Cross Braci,0.0,0.0,912
Local Fabrication,Stainless Steel Utility Rack,Stainless Steel Utility Rack (4 Layers )1200mmL x 5,0.0,0.0,913
Local Fabrication,Stainless Table,,0.0,0.0,914
Local Fabrication,Stainless Table w/ Mid & Bottom,Stainless Table w/ Mid & Bottom Shelves 1080mmL,0.0,0.0,915
Local Fabrication,Stainless Table w/ two tub sink,,0.0,0.0,916
Local Fabrication,Stainless TableCabinet 400x85,Stainless Table Cabinet 400cmx85cm,0.0,0.0,917
Local Fabrication,SUGAR BIN 500X400X700,,0.0,0.0,918
Local Fabrication,TRASH BIN 400X400X650,,0.0,0.0,919
Local Fabrication,Wall Cladding,Wall Cladding 12.5Mx1200H,0.0,0.0,920
Local Fabrication,Wall Mounted Shelves,Wall Mounted Shelves 1800x300x250,0.0,0.0,921
Local Fabrication,Work Table 01 1960x600x860,,0.0,0.0,922
Local Fabrication,Work Table 02 1081x600x860,,0.0,0.0,923
Local Fabrication,Work Table 03 2491x600x860,,0.0,0.0,924
Local Fabrication,Work Table w/ Back Spash,Work Table w/ Back Spash 2000x600x860,0.0,0.0,925
Local Fabrication,Work Table w/ Back Splash,L) (Work Table w/ Back Splash (L Shaped) 1388x2000Lx60,0.0,0.0,926
Local Fabrication,YEAST BIN 500X400X700,,0.0,0.0,927
Service Unit,AS- FR-0.6,2 Door Stainless Steel Freezer- Richard,0.0,0.0,930
Service Unit,AS- QS810,AS-QS810 (Food Processor 10L),0.0,0.0,931
Service Unit,AT-1500,"Vertical Cake Showcase, 1500mm",0.0,1.0,932
Service Unit,"Bakers Table, 1800x700x800",,0.0,1.0,933
Service Unit,BC-1200,Beverage Chiller 2 Door 1200x700x2130mm- Edmond Pang,0.0,0.0,934
Service Unit,BC-1800,Beverage Chiller 3 Door 1800x700x2130mm,0.0,0.0,935
Service Unit,"Beverage Freezer, 3 Door","Beverage Freezer, 3 Door: Edmond pang",0.0,0.0,936
Service Unit,Digital Weighing Scale Non Rech,,0.0,1.0,937
Service Unit,ESD-4A,"Electric Convection Oven, 4 Tray- Robata Concept",0.0,1.0,938
Service Unit,Lifter,,0.0,0.0,939
Service Unit,Lifter 500kg,Lifter 500kgs with charger,0.0,0.0,940
Service Unit,"Planetary Mixer, 7L",,0.0,1.0,941
Service Unit,SM-RX12,"Gas Rice Steaming Cart ,12 Trays",1.0,1.0,942
Service Unit,Temperature Control,,0.0,0.0,943
Service Unit,WGBP-30,"Spiral MIxer 12kg, computer panel",0.0,0.0,944
Service Unit,ZSEX-120,ZSEX-120 - 2 compartment sinktable 1200mm,0.0,1.0,945
Service Unit,Service Unit,Service Unit) - Other,1.0,0.0,946
Small Items,10lbs dry chemical,MAP) fire e (10lbs dry chemical (MAP) fire extinguisher,4.0,0.0,949
Small Items,"4"" Center Wall Faucet","4"" Center Wall Faucet Pre-Rinse",0.0,0.0,950
Small Items,A- Flat Iron,,0.0,0.0,951
Small Items,"A- Stand Fan, 16""",,0.0,0.0,952
Small Items,A - Exhaust Fan,Exahaust Fan (16inc.),0.0,0.0,953
Small Items,"A - Fan 42""","Ceiling Fan, 42""",5.0,0.0,954
Small Items,A - Orbit Fan,Orbit Fan,0.0,0.0,955
Small Items,A - SIF1802,Stand Fan Camel,0.0,0.0,956
Small Items,A - Speaker -JBL,JBL speaker,0.0,0.0,957
Small Items,A - Speaker K,"Speaker, Brand Konzert",0.0,0.0,958
Small Items,A - Speaker w/ amp,Speaker w/ amplifier,2.0,0.0,959
Small Items,A - TV Bracket,TV Bracket Swivel 180,0.0,0.0,960
Small Items,A - Wall Fan,Wall Fan,0.0,0.0,961
Small Items,A - Wall Fan camel,Camel Industrial Wall Fan,0.0,0.0,962
Small Items,A - Amplifier,"Amplifier, Brand Konzert",0.0,0.0,963
Small Items,Acrylic Glass,,21.0,0.0,964
Small Items,Acrylic w Decal Cutouts,Room Label,0.0,0.0,965
Small Items,Advertising Lamp,,0.0,0.0,966
Small Items,AS-4A Pan,Pan for Convection Oven,0.0,0.0,967
Small Items,AS-FS60A,Soap Dispenser for Hoodtype Dishwasher,0.0,0.0,968
Small Items,AS-SST4060,02- Stainless Steel Trays 40x60x2cm,0.0,0.0,969
Small Items,Ball Pen Black,,0.0,0.0,970
Small Items,Ballpen,Black) (Ballpen (Black),30.0,0.0,971
Small Items,Bar Spoon,PD) (Bar Spoon (P.Donuts),0.0,0.0,972
Small Items,Bilao,,2.0,0.0,973
Small Items,Bilao #20,,0.0,0.0,974
Small Items,Binder Clip,,3.0,0.0,975
Small Items,Biometrics,,3.0,0.0,976
Small Items,Blinds 5ft x 5ft,with ube/pilipit print,1.0,0.0,977
Small Items,Blinds 5ftx5ft Panadero Print,,0.0,0.0,978
Small Items,Blinds 8ft x 12ft,,0.0,1.0,979
Small Items,Blinds 8ft x 5ft,Blinds 8ft x 5ft w/ Prints Panadero Bakeshop,0.0,0.0,980
Small Items,Blinds 8ft x 6ft,,0.0,0.0,981
Small Items,Blinds 8ft x 8ft,,0.0,0.0,982
Small Items,Blinds 8ftx14ft,with Panadero Print,0.0,0.0,983
Small Items,Blinds 8ftx14ft Panadero Print,,0.0,0.0,984
Small Items,Bond Paper Short,Ream,1.0,0.0,985
Small Items,Bowl for B30,2024 year machine,0.0,2.0,986
Small Items,BS - Apron,Apron,0.0,0.0,987
Small Items,BS - AS-10S,"Electronic Scale 5kg, bowl type",1.0,2.0,988
Small Items,BS - AS-632T,Digital Pricing Scale,0.0,0.0,989
Small Items,BS - ASDQ20,"ASDQ20 SS Whisk, 20""",1.0,0.0,990
Small Items,BS - ASJZ9,"ASJZ9 Tong (Heat Resistance) 9""",0.0,0.0,991
Small Items,BS - BM-40,Brioche Mould BM-40,0.0,9.0,992
Small Items,BS - Bun Trays,Burger Bun Trays,2.0,0.0,993
Small Items,BS - Cake Mold,Cake Mould CM-40,0.0,9.0,994
Small Items,"BS - Cake Mold 7""","Chiffon Cake Molder 7""",0.0,0.0,995
Small Items,"BS - Cake Mold 9""","Chiffon Cake Molder 9""",26.0,0.0,996
Small Items,BS - Cake Molder Rec,Cake Molder Rectangular 8*12*3,0.0,0.0,997
Small Items,BS - Cake Molder Rnd,Cake Molder Round 8*3,0.0,0.0,998
Small Items,BS - Cake Molder S,Cake Molder Square 8*8*3,0.0,0.0,999
Small Items,BS - Cake Ribbon,Cake Ribbon Red 2cm width,0.0,0.0,1000
Small Items,BS - Display Tray B,Display Tray - Brown L,0.0,0.0,1001
Small Items,BS - Display Tray O,Display Tray - Orange,0.0,0.0,1002
Small Items,BS - Display Tray W,"Serving Tray , Plastic",116.0,0.0,1003
Small Items,BS - Donut Cutter 7,Donut Cutter 7 cm,0.0,0.0,1004
Small Items,BS - Donut Cutter 7.5,Donut Cutter 7.5 cm,0.0,0.0,1005
Small Items,BS - Dough Cutter 7,Doughnut Cutter outer diameter 7.0cm,0.0,0.0,1006
Small Items,BS - Dough Cutter 7.5,Doughnut Cutter outer diameter 7.5cm/inner diameter 3.0cm,0.0,0.0,1007
Small Items,BS - Dough Cutter P,Plastic Dough Cutter,0.0,0.0,1008
Small Items,BS - Dough Cutter SS,Dough Cutter- Stainless Steel,6.0,0.0,1009
Small Items,BS - Dough Roller,Dough Roller Docker,0.0,0.0,1010
Small Items,BS - Hotdog Molder,Hotdog Molder,0.0,0.0,1011
Small Items,BS - Hygrometer,Hygrometer,0.0,0.0,1012
Small Items,BS - LKP-30 Alu Tray,"Baking Pan Tray, 40x60cm",0.0,0.0,1013
Small Items,BS - Llanera,Llanera for Loaf 41/4x494x10,0.0,0.0,1014
Small Items,BS - Llanera J,Llanera for Loaf (Jumbo),11.0,0.0,1015
Small Items,BS - Mixing Bowl 36,"Mixing Bowl, 36cm SS",0.0,0.0,1016
Small Items,BS - Muffins Molder,"Muffins Moulder 11""",0.0,0.0,1017
Small Items,BS - Oven Tray,Non-Stick Oven Tray,0.0,0.0,1018
Small Items,BS - Pala,Pala (Wooden),4.0,0.0,1019
Small Items,BS - Pastry Brush Ny B,Pastry Brush Nylon Big,6.0,0.0,1020
Small Items,BS - Pastry Brush Ny S,Pastry Brush Nylon Small,0.0,0.0,1021
Small Items,BS - Pastry Brush S,Pastry Brush (small),1.0,0.0,1022
Small Items,BS - Pastry Brush Set,Small Items:Pastry Brush (Set small & Big ),0.0,0.0,1023
Small Items,"BS - Pei Molder 9""","Pineapple Pie Molder 9""",0.0,0.0,1024
Small Items,BS - Piping Bag,Piping bag,0.0,0.0,1025
Small Items,BS - Plantsa,Plantsa,332.0,0.0,1026
Small Items,BS - Star Tip,Star Tip,0.0,0.0,1027
Small Items,BS - Torta Molder,Torta Molder,221.0,0.0,1028
Small Items,BS - Torta Moulder-15,Torta Moulder-15,0.0,0.0,1029
Small Items,BS - Aluminum Oven Tray,Aluminum Oven Tray,0.0,0.0,1030
Small Items,BS - Llanera R,Llanera for Loaf (Regular),90.0,0.0,1031
Small Items,BS - 13309 Thermo-Hygro,13309 Thermo-Hygro Jumbo Display,0.0,0.0,1032
Small Items,Built-In Strainer,Built-In Strainer (Big) SS,0.0,0.0,1033
Small Items,Can Bottle Opener,,4.0,0.0,1034
Small Items,Can Opener,P.Donuts) (Can Opener,0.0,0.0,1035
Small Items,CCTV Camera 170mmx160mm,,0.0,0.0,1036
Small Items,CD - Dust Pan Only,Dustpan Plastic,0.0,0.0,1037
Small Items,CD - Dust Pan Set,Dust Pan w/ Plastic Broom,3.0,0.0,1038
Small Items,Ceiling fan,,0.0,0.0,1039
Small Items,Chopstick Long,,3.0,0.0,1040
Small Items,Cooling Grill,Cooling Grill 12x16inch,0.0,87.0,1041
Small Items,Cooling Grills for AS-FR-0.6,,0.0,19.0,1042
Small Items,Crimping Tool,,0.0,0.0,1043
Small Items,Crucifix,,0.0,0.0,1044
Small Items,CS- All Purpose Brush,,0.0,0.0,1045
Small Items,CS- All Purpose Scrub,,0.0,0.0,1046
Small Items,"CS- Bath Towel, Beige",,0.0,0.0,1047
Small Items,CS- Bathroom Caddy,,0.0,0.0,1048
Small Items,CS- Bathroom Organizer,,0.0,0.0,1049
